"experiment","gene_id","log2fc","pvalue","padj","time","conc"
"CYCLOSPORINA","YARS",0.52759355395216,0.0518852117096051,0.999882432140394,24,2
"CYCLOSPORINA","YARS2",-0.0698191227736921,0.885215589241093,0.999882432140394,24,2
"CYCLOSPORINA","YBEY",-0.889456940415567,0.232638205719593,NA,24,2
"CYCLOSPORINA","YBX1",0.177519183093408,0.440150037822279,0.999882432140394,24,2
"CYCLOSPORINA","YBX3",0.787297230710594,0.186894382527239,0.999882432140394,24,2
"CYCLOSPORINA","YDJC",0.120353987181652,0.615729609357552,0.999882432140394,24,2
"CYCLOSPORINA","YEATS2",-0.223094369469388,0.641440416274768,0.999882432140394,24,2
"CYCLOSPORINA","YEATS4",0.041240344001229,0.901631328402674,0.999882432140394,24,2
"CYCLOSPORINA","YES1",-0.189455834759381,0.542015265282795,0.999882432140394,24,2
"CYCLOSPORINA","YIF1A",-0.0661592974023732,0.774730464945395,0.999882432140394,24,2
"CYCLOSPORINA","YIF1B",0.903362855140875,0.0293362549978523,0.999882432140394,24,2
"CYCLOSPORINA","YIPF1",0.0941840733382608,0.875547735597272,0.999882432140394,24,2
"CYCLOSPORINA","YIPF2",0.475747300009371,0.110517036033808,0.999882432140394,24,2
"CYCLOSPORINA","YIPF3",0.101125198814128,0.741829119284568,0.999882432140394,24,2
"CYCLOSPORINA","YIPF4",0.181322382957595,0.558780994606903,0.999882432140394,24,2
"CYCLOSPORINA","YIPF5",1.05376109700783,0.155190270953443,0.999882432140394,24,2
"CYCLOSPORINA","YIPF6",0.537860166669984,0.0782109935334152,0.999882432140394,24,2
"CYCLOSPORINA","YJEFN3",0.248709545513124,0.660850324447645,0.999882432140394,24,2
"CYCLOSPORINA","YJU2",-0.20445994468175,0.655903882190861,0.999882432140394,24,2
"CYCLOSPORINA","YKT6",0.252805531868222,0.738393148103525,0.999882432140394,24,2
"CYCLOSPORINA","YLPM1",-0.386835039107928,0.168584523429126,0.999882432140394,24,2
"CYCLOSPORINA","YME1L1",0.443546885537188,0.361390626610483,0.999882432140394,24,2
"CYCLOSPORINA","YOD1",-0.623111417178145,0.423288571885384,NA,24,2
"CYCLOSPORINA","YPEL2",-0.360514641730316,0.143749026997509,0.999882432140394,24,2
"CYCLOSPORINA","YPEL3",0.6607069645249,0.050040221543509,0.999882432140394,24,2
"CYCLOSPORINA","YPEL5",-0.0926940151832815,0.84927813425969,0.999882432140394,24,2
"CYCLOSPORINA","YRDC",0.357766630035376,0.176023824344743,0.999882432140394,24,2
"CYCLOSPORINA","YTHDC1",0.0428613195424952,0.868185079871202,0.999882432140394,24,2
"CYCLOSPORINA","YTHDC2",0.285410606904986,0.508625028434482,0.999882432140394,24,2
"CYCLOSPORINA","YTHDF1",-0.597263491142771,0.610072458577111,NA,24,2
"CYCLOSPORINA","YTHDF2",-0.0266891810283343,0.918260786223563,0.999882432140394,24,2
"CYCLOSPORINA","YTHDF3",0.131922468932946,0.602360178901399,0.999882432140394,24,2
"CYCLOSPORINA","YWHAB",-0.0780719607705991,0.767359941737825,0.999882432140394,24,2
"CYCLOSPORINA","YWHAE",-0.212250757881916,0.503478766616374,0.999882432140394,24,2
"CYCLOSPORINA","YWHAG",0.0963739247600073,0.792467051628977,0.999882432140394,24,2
"CYCLOSPORINA","YWHAH",0.103052674680805,0.782902252799455,0.999882432140394,24,2
"CYCLOSPORINA","YWHAQ",0.170787447554017,0.460963924603112,0.999882432140394,24,2
"CYCLOSPORINA","YWHAZ",0.145368458142827,0.534362329583886,0.999882432140394,24,2
"CYCLOSPORINA","YY1",-0.0113023020891235,0.976394958123097,0.999882432140394,24,2
"CYCLOSPORINA","YY1AP1",-0.169033209192799,0.494179339106412,0.999882432140394,24,2
"CYCLOSPORINA","YY2",-0.301236548466989,0.473345578450008,0.999882432140394,24,2
"CYCLOSPORINA","ZADH2",0.0766534661778911,0.801380659795987,0.999882432140394,24,2
"CYCLOSPORINA","ZBED1",-0.597987222108756,0.168696955629317,0.999882432140394,24,2
"CYCLOSPORINA","ZBED3",-0.263362227310619,0.678710838435246,0.999882432140394,24,2
"CYCLOSPORINA","ZBED4",-0.300686875179165,0.620515357227214,0.999882432140394,24,2
"CYCLOSPORINA","ZBED5",-0.198391866035024,0.448188928015172,0.999882432140394,24,2
"CYCLOSPORINA","ZBED6",-0.184116144030879,0.791812834737055,NA,24,2
"CYCLOSPORINA","ZBED6CL",-1.58321254071113,0.175458809381149,NA,24,2
"CYCLOSPORINA","ZBED8",1.279729550521,0.313999151472579,NA,24,2
"CYCLOSPORINA","ZBED9",0.369330574955642,0.331037674314442,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB1",0.0606380705047456,0.910902087448355,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB10",0.0139499463191454,0.948737209211261,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB11",-0.363503683207737,0.411226350774339,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB12",-0.983767724600567,0.494877335359458,NA,24,2
"CYCLOSPORINA","ZBTB14",0.165547097916723,0.614205176827209,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB16",-0.43859897335133,0.260923191634571,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB17",-0.561600080897315,0.129933170433321,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB18",-0.36453976856185,0.555179446692362,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB2",1.04676829752602,0.408505438069931,NA,24,2
"CYCLOSPORINA","ZBTB20",-0.391304836251277,0.201503043177263,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB21",-0.0941628676505226,0.83821591940399,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB25",0.415632103828072,0.430967003110064,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB26",0.647013515976836,0.483693875058032,NA,24,2
"CYCLOSPORINA","ZBTB3",0.10242089417577,0.878245608938351,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB33",-0.201181184086655,0.620572275763187,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB34",-0.167422339109645,0.713352465339733,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB37",0.0882816744124398,0.861954579434057,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB38",0.184416927942362,0.713260982661172,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB39",-0.105480796938511,0.801865228385315,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB4",0.0882548934662551,0.816891803657329,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB40",-0.0594185574811852,0.930994039157238,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB41",0.285939447926598,0.428117765212563,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB42",-0.0600688263836093,0.935719100531823,NA,24,2
"CYCLOSPORINA","ZBTB43",0.14434094995435,0.765601463608456,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB44",-0.601472506704204,0.072755105131981,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB45",0.0129510194248633,0.965157460077435,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB48",-0.14448908622557,0.799470752190711,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB5",-0.193939488943103,0.623037525502179,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB6",0.224574640438633,0.835365528901878,NA,24,2
"CYCLOSPORINA","ZBTB7A",-0.065695578697715,0.777274742375553,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB7B",0.355492590881462,0.115489116415033,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB8A",1.09723786864484,0.00770101909167943,0.494383732674294,24,2
"CYCLOSPORINA","ZBTB8OS",0.0737164634644637,0.78719993000335,0.999882432140394,24,2
"CYCLOSPORINA","ZBTB9",-0.777261604537436,0.200542796044457,0.999882432140394,24,2
"CYCLOSPORINA","ZC2HC1A",0.994204135158621,0.184362086490379,0.999882432140394,24,2
"CYCLOSPORINA","ZC2HC1C",-0.497054242086527,0.320866683739989,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H11A",-0.130259338352319,0.636726553498169,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H12A",-0.37323369862982,0.340481514151682,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H12B",0.360005876189839,0.749592079169163,NA,24,2
"CYCLOSPORINA","ZC3H12C",0.141893260852315,0.748267468456521,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H12D",1.03042159193218,0.400330038252956,NA,24,2
"CYCLOSPORINA","ZC3H13",-0.052805709898177,0.837103554355944,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H14",-0.21593193697191,0.838021245116873,NA,24,2
"CYCLOSPORINA","ZC3H15",-0.0869604945494717,0.750211027965339,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H18",-0.0493508160759778,0.811030185494628,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H3",-0.547997921888993,0.231332394993213,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H4",-0.0421675960460424,0.883838960033684,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H6",0.0327477297772157,0.925483669654239,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H7A",0.07148221996664,0.729472521926315,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H7B",-0.202512695767615,0.336429845167698,0.999882432140394,24,2
"CYCLOSPORINA","ZC3H8",-0.102710380017689,0.802931986745943,0.999882432140394,24,2
"CYCLOSPORINA","ZC3HAV1",0.158379688325746,0.670292913926865,0.999882432140394,24,2
"CYCLOSPORINA","ZC3HAV1L",-0.0893428131618567,0.875323175703146,0.999882432140394,24,2
"CYCLOSPORINA","ZC3HC1",-0.434926452061752,0.171486541221778,0.999882432140394,24,2
"CYCLOSPORINA","ZC4H2",-0.364595974989606,0.373674741487149,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC10",0.205034901049646,0.761219240267016,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC14",0.0110924858868298,0.962486870473275,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC17",-0.318258431877663,0.319612461858772,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC2",-0.0321008998332747,0.89127174171464,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC24",0.406505326428643,0.239425974643205,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC3",0.218054294737872,0.631461402671241,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC4",-0.139831361167239,0.658848264352692,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC7",-1.03980221309302,0.260347292745414,NA,24,2
"CYCLOSPORINA","ZCCHC8",-0.0937473970882733,0.718532752932533,0.999882432140394,24,2
"CYCLOSPORINA","ZCCHC9",0.0310349770072211,0.903471775492657,0.999882432140394,24,2
"CYCLOSPORINA","ZCRB1",-0.0751427905492726,0.861542694054192,0.999882432140394,24,2
"CYCLOSPORINA","ZCWPW1",0.048214308772775,0.904840590452827,0.999882432140394,24,2
"CYCLOSPORINA","ZCWPW2",0.304841918974232,0.790265826105383,NA,24,2
"CYCLOSPORINA","ZDBF2",0.436646582843122,0.372357600036959,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC11",-0.0838854472498617,0.843577612115035,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC11B",0.19758714719263,0.796253290600744,NA,24,2
"CYCLOSPORINA","ZDHHC12",-0.189133132573499,0.692738644286669,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC13",-0.861094123903262,0.270103514609869,NA,24,2
"CYCLOSPORINA","ZDHHC14",-0.223688018295551,0.687068744176141,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC16",0.0646661248275504,0.783842268836592,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC17",-0.175707879433815,0.616808226827251,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC18",-0.0598130543561025,0.818570520376733,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC2",0.140635412065359,0.603482884398901,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC20",-0.758370798603401,0.0393442418602785,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC21",0.118490044126637,0.852321111211698,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC23",0.00670086598772647,0.987089468618712,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC24",-0.173549693420003,0.834375396577452,NA,24,2
"CYCLOSPORINA","ZDHHC3",-0.274464705328798,0.386752954151815,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC4",0.194151538482245,0.5543929236495,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC5",0.124860377739875,0.795255680835614,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC6",0.0935028203052461,0.895145859284323,NA,24,2
"CYCLOSPORINA","ZDHHC7",-0.80229998231561,0.492543489433891,NA,24,2
"CYCLOSPORINA","ZDHHC8",0.753243711764291,0.194171005467731,0.999882432140394,24,2
"CYCLOSPORINA","ZDHHC9",0.128903266323893,0.532191501275636,0.999882432140394,24,2
"CYCLOSPORINA","ZEB2",4.08217171559358,0.000856849092078528,NA,24,2
"CYCLOSPORINA","ZER1",-0.120612010469654,0.726939662472097,0.999882432140394,24,2
"CYCLOSPORINA","ZFAND1",-0.693550310809725,0.384770087154948,NA,24,2
"CYCLOSPORINA","ZFAND2A",0.474943911123407,0.0683313325272993,0.999882432140394,24,2
"CYCLOSPORINA","ZFAND2B",-0.520194677065049,0.476734286634912,0.999882432140394,24,2
"CYCLOSPORINA","ZFAND3",-0.115919941793969,0.674383588202559,0.999882432140394,24,2
"CYCLOSPORINA","ZFAND4",-0.486729882911102,0.309619782939793,0.999882432140394,24,2
"CYCLOSPORINA","ZFAND5",0.392472282212262,0.789562681418944,NA,24,2
"CYCLOSPORINA","ZFAND6",-0.277404519851394,0.239286264873594,0.999882432140394,24,2
"CYCLOSPORINA","ZFAT",-0.325381962395593,0.434193647282303,0.999882432140394,24,2
"CYCLOSPORINA","ZFC3H1",-0.0799944170794141,0.841444880604101,0.999882432140394,24,2
"CYCLOSPORINA","ZFHX3",-0.163944297668011,0.578145965622978,0.999882432140394,24,2
"CYCLOSPORINA","ZFP1",-0.187904516144277,0.873696325581173,NA,24,2
"CYCLOSPORINA","ZFP14",-0.400018970525651,0.645703663008706,NA,24,2
"CYCLOSPORINA","ZFP2",-0.140633386755858,0.867330007733174,NA,24,2
"CYCLOSPORINA","ZFP28",-0.627198177698248,0.552365145432201,NA,24,2
"CYCLOSPORINA","ZFP3",0.654636427760047,0.361954809085065,NA,24,2
"CYCLOSPORINA","ZFP30",-0.11979613032377,0.763885676349456,0.999882432140394,24,2
"CYCLOSPORINA","ZFP36",-0.320453135221488,0.765719962478465,NA,24,2
"CYCLOSPORINA","ZFP36L1",0.0373366289188732,0.916870473817505,0.999882432140394,24,2
"CYCLOSPORINA","ZFP36L2",0.611811669674895,0.261711548179147,0.999882432140394,24,2
"CYCLOSPORINA","ZFP41",-0.21643478777263,0.570096790309062,0.999882432140394,24,2
"CYCLOSPORINA","ZFP62",-0.00193158110924512,0.996490088306053,0.999882432140394,24,2
"CYCLOSPORINA","ZFP64",-0.576397384440893,0.153669085814166,0.999882432140394,24,2
"CYCLOSPORINA","ZFP69",-0.323300613658891,0.589974048809777,0.999882432140394,24,2
"CYCLOSPORINA","ZFP82",-1.98065808935664,0.0488390964951807,NA,24,2
"CYCLOSPORINA","ZFP90",-0.0719161792299806,0.868404533112492,0.999882432140394,24,2
"CYCLOSPORINA","ZFP91",-0.1373096335466,0.484222481998034,0.999882432140394,24,2
"CYCLOSPORINA","ZFP92",-0.950215890403896,0.160404910954578,NA,24,2
"CYCLOSPORINA","ZFPL1",0.36648931856982,0.329345253906839,0.999882432140394,24,2
"CYCLOSPORINA","ZFPM1",0.533601077048049,0.585277712208346,NA,24,2
"CYCLOSPORINA","ZFR",0.0872497590582176,0.725067623680057,0.999882432140394,24,2
"CYCLOSPORINA","ZFX",0.175195101822019,0.677839043756785,0.999882432140394,24,2
"CYCLOSPORINA","ZFY",-0.114471533103846,0.855300945624954,0.999882432140394,24,2
"CYCLOSPORINA","ZFYVE1",0.0332018342162687,0.928052940941004,0.999882432140394,24,2
"CYCLOSPORINA","ZFYVE16",-0.116354488462164,0.718775705783775,0.999882432140394,24,2
"CYCLOSPORINA","ZFYVE19",0.232040144359429,0.531279688730402,0.999882432140394,24,2
"CYCLOSPORINA","ZFYVE21",-0.0384569144979179,0.914941936044288,0.999882432140394,24,2
"CYCLOSPORINA","ZFYVE26",-0.141229041738196,0.538410018435818,0.999882432140394,24,2
"CYCLOSPORINA","ZFYVE27",-0.318713763262395,0.661870968653515,NA,24,2
"CYCLOSPORINA","ZFYVE28",-0.0772455241940855,0.869616815085284,0.999882432140394,24,2
"CYCLOSPORINA","ZFYVE9",0.475979022624737,0.268058901360385,0.999882432140394,24,2
"CYCLOSPORINA","ZGPAT",-0.415003064208543,0.181936046823569,0.999882432140394,24,2
"CYCLOSPORINA","ZGRF1",-0.184832919661295,0.890833967724543,NA,24,2
"CYCLOSPORINA","ZHX1",0.0499537982236763,0.933354310190334,0.999882432140394,24,2
"CYCLOSPORINA","ZHX1-C8orf76",-0.00670662388738392,0.985163926949117,0.999882432140394,24,2
"CYCLOSPORINA","ZHX2",-0.307525545802948,0.695607015223658,0.999882432140394,24,2
"CYCLOSPORINA","ZHX3",-1.02497056001935,0.0816774319925676,0.999882432140394,24,2
"CYCLOSPORINA","ZKSCAN1",-0.00140191340033291,0.995274993651131,0.999882432140394,24,2
"CYCLOSPORINA","ZKSCAN2",0.028714849376675,0.935709700593401,0.999882432140394,24,2
"CYCLOSPORINA","ZKSCAN3",-0.317786830718361,0.502886907769794,0.999882432140394,24,2
"CYCLOSPORINA","ZKSCAN5",0.332386171963595,0.699178349994616,NA,24,2
"CYCLOSPORINA","ZKSCAN7",0.188359000900142,0.653746831229061,0.999882432140394,24,2
"CYCLOSPORINA","ZKSCAN8",0.0516673933666795,0.868948321400107,0.999882432140394,24,2
"CYCLOSPORINA","ZMAT1",0.440073632876832,0.711027969524814,NA,24,2
"CYCLOSPORINA","ZMAT2",-0.00478210797565639,0.982350650203234,0.999882432140394,24,2
"CYCLOSPORINA","ZMAT3",-0.203323560364106,0.471281920092719,0.999882432140394,24,2
"CYCLOSPORINA","ZMAT5",0.441151802786917,0.284859806808667,0.999882432140394,24,2
"CYCLOSPORINA","ZMIZ1",-0.363069586626818,0.708487301432372,NA,24,2
"CYCLOSPORINA","ZMIZ2",-0.254769587870875,0.415981123516506,0.999882432140394,24,2
"CYCLOSPORINA","ZMPSTE24",-0.157429655987789,0.857083529370803,NA,24,2
"CYCLOSPORINA","ZMYM1",-0.0923369377312942,0.847770226016631,0.999882432140394,24,2
"CYCLOSPORINA","ZMYM2",-0.132433821058806,0.682134951355036,0.999882432140394,24,2
"CYCLOSPORINA","ZMYM3",-0.942238019829634,0.0334216583596928,0.999882432140394,24,2
"CYCLOSPORINA","ZMYM4",-0.113401735785992,0.640311995541991,0.999882432140394,24,2
"CYCLOSPORINA","ZMYM5",-0.543720688761385,0.165408830033567,0.999882432140394,24,2
"CYCLOSPORINA","ZMYM6",0.718304729110819,0.0978248986108755,0.999882432140394,24,2
"CYCLOSPORINA","ZMYND11",0.202106642560681,0.44371109185494,0.999882432140394,24,2
"CYCLOSPORINA","ZMYND12",-0.674388463439348,0.309002307163595,0.999882432140394,24,2
"CYCLOSPORINA","ZMYND19",-0.213020119667599,0.380169244147543,0.999882432140394,24,2
"CYCLOSPORINA","ZMYND8",-0.130897280513833,0.806760543023765,0.999882432140394,24,2
"CYCLOSPORINA","ZNF10",-0.17558866895422,0.716948233452954,0.999882432140394,24,2
"CYCLOSPORINA","ZNF100",0.169090034609724,0.760611156947965,0.999882432140394,24,2
"CYCLOSPORINA","ZNF101",-0.214455312827879,0.524839154239862,0.999882432140394,24,2
"CYCLOSPORINA","ZNF106",-0.51521899142802,0.415809455393255,NA,24,2
"CYCLOSPORINA","ZNF107",0.077883272674237,0.938019773366847,0.999882432140394,24,2
"CYCLOSPORINA","ZNF112",-0.230961833178085,0.819657477716371,NA,24,2
"CYCLOSPORINA","ZNF117",0.280638972169609,0.788324794404994,NA,24,2
"CYCLOSPORINA","ZNF12",0.598993428461654,0.641341038504279,NA,24,2
"CYCLOSPORINA","ZNF121",-0.173135316410113,0.569157360878301,0.999882432140394,24,2
"CYCLOSPORINA","ZNF124",-0.661234137328215,0.0619171346830073,0.999882432140394,24,2
"CYCLOSPORINA","ZNF131",-0.26667130110071,0.519902824966762,0.999882432140394,24,2
"CYCLOSPORINA","ZNF132",0.535816086577364,0.538119726061049,NA,24,2
"CYCLOSPORINA","ZNF133",-0.351333317007945,0.432098748378346,0.999882432140394,24,2
"CYCLOSPORINA","ZNF134",-0.0916375637198269,0.777716959634178,0.999882432140394,24,2
"CYCLOSPORINA","ZNF135",-0.374980804561208,0.636182642197087,NA,24,2
"CYCLOSPORINA","ZNF138",-0.199592843522381,0.673770993800681,0.999882432140394,24,2
"CYCLOSPORINA","ZNF140",0.284302225663586,0.447774120177366,0.999882432140394,24,2
"CYCLOSPORINA","ZNF141",0.098864061997677,0.798062051032333,0.999882432140394,24,2
"CYCLOSPORINA","ZNF142",-0.318636478234655,0.486622667297386,0.999882432140394,24,2
"CYCLOSPORINA","ZNF143",-0.189194573525325,0.793934985510357,0.999882432140394,24,2
"CYCLOSPORINA","ZNF146",0.0582118212135972,0.834962773465895,0.999882432140394,24,2
"CYCLOSPORINA","ZNF148",-0.0539908229221279,0.855368979770319,0.999882432140394,24,2
"CYCLOSPORINA","ZNF155",0.602675571389765,0.586982597032323,NA,24,2
"CYCLOSPORINA","ZNF16",0.963609253901221,0.33577798855114,NA,24,2
"CYCLOSPORINA","ZNF160",0.0703167369513508,0.84600500629537,0.999882432140394,24,2
"CYCLOSPORINA","ZNF165",0.554100161931258,0.0776341469671189,0.999882432140394,24,2
"CYCLOSPORINA","ZNF169",-2.18502459584562,0.103570172517409,NA,24,2
"CYCLOSPORINA","ZNF17",-0.73255242613044,0.502837115579575,NA,24,2
"CYCLOSPORINA","ZNF174",-0.0150339360658507,0.959286963848162,0.999882432140394,24,2
"CYCLOSPORINA","ZNF175",-0.0195370940481094,0.963304020997996,0.999882432140394,24,2
"CYCLOSPORINA","ZNF177",0.0632737320821919,0.945469842796506,NA,24,2
"CYCLOSPORINA","ZNF18",-0.124261122545383,0.645382667026264,0.999882432140394,24,2
"CYCLOSPORINA","ZNF180",0.0864750686161087,0.787496717818158,0.999882432140394,24,2
"CYCLOSPORINA","ZNF181",0.330076233905599,0.517271763230073,0.999882432140394,24,2
"CYCLOSPORINA","ZNF182",0.00779585471629918,0.98612070255796,0.999882432140394,24,2
"CYCLOSPORINA","ZNF189",-0.469796007875087,0.581561204385787,NA,24,2
"CYCLOSPORINA","ZNF19",0.899844503879781,0.212226263262468,0.999882432140394,24,2
"CYCLOSPORINA","ZNF195",0.244937433275144,0.487577609512283,0.999882432140394,24,2
"CYCLOSPORINA","ZNF197",0.147281553078403,0.646906757777643,0.999882432140394,24,2
"CYCLOSPORINA","ZNF20",0.666592462097619,0.467331422357378,NA,24,2
"CYCLOSPORINA","ZNF200",-0.253216315617118,0.606737249679123,0.999882432140394,24,2
"CYCLOSPORINA","ZNF202",-0.115443383557219,0.872231209131836,0.999882432140394,24,2
"CYCLOSPORINA","ZNF205",-0.508372959905688,0.354320539526962,0.999882432140394,24,2
"CYCLOSPORINA","ZNF207",-0.231539764378912,0.23862411444845,0.999882432140394,24,2
"CYCLOSPORINA","ZNF211",-0.0227586726900817,0.956087298853501,0.999882432140394,24,2
"CYCLOSPORINA","ZNF212",0.341814922746445,0.688152166909202,NA,24,2
"CYCLOSPORINA","ZNF213",-0.133554611961649,0.88879084708284,NA,24,2
"CYCLOSPORINA","ZNF214",0.472812913749476,0.593484786068829,NA,24,2
"CYCLOSPORINA","ZNF215",-0.422091472668191,0.485280360913901,0.999882432140394,24,2
"CYCLOSPORINA","ZNF219",-0.00887389992153978,0.98137949415289,0.999882432140394,24,2
"CYCLOSPORINA","ZNF22",-0.117310818329865,0.879708272817388,NA,24,2
"CYCLOSPORINA","ZNF222",0.0750625160008202,0.920716147478055,0.999882432140394,24,2
"CYCLOSPORINA","ZNF224",1.01126534499636,0.170111810593217,NA,24,2
"CYCLOSPORINA","ZNF225",-0.607931650461033,0.12427179640634,0.999882432140394,24,2
"CYCLOSPORINA","ZNF226",-0.460031005449221,0.35457350888042,0.999882432140394,24,2
"CYCLOSPORINA","ZNF227",-0.232116846389342,0.579514933723216,0.999882432140394,24,2
"CYCLOSPORINA","ZNF229",0.282612531329357,0.676069367432608,0.999882432140394,24,2
"CYCLOSPORINA","ZNF23",-0.452644708889878,0.484970118452241,0.999882432140394,24,2
"CYCLOSPORINA","ZNF232",-0.205903870722739,0.608844427747311,0.999882432140394,24,2
"CYCLOSPORINA","ZNF234",0.535540976603337,0.690620256845144,NA,24,2
"CYCLOSPORINA","ZNF235",0.0581403214813888,0.909804857610197,0.999882432140394,24,2
"CYCLOSPORINA","ZNF236",-0.224205978421258,0.656712184089025,0.999882432140394,24,2
"CYCLOSPORINA","ZNF239",-0.318045246337262,0.581875635939061,0.999882432140394,24,2
"CYCLOSPORINA","ZNF24",-0.0614931380796319,0.817612406898413,0.999882432140394,24,2
"CYCLOSPORINA","ZNF248",0.181079153464067,0.624420196472278,0.999882432140394,24,2
"CYCLOSPORINA","ZNF25",-0.374276058334092,0.581925930389972,NA,24,2
"CYCLOSPORINA","ZNF250",0.680201062782922,0.294516731569327,0.999882432140394,24,2
"CYCLOSPORINA","ZNF251",0.0229389588484672,0.964815463285158,0.999882432140394,24,2
"CYCLOSPORINA","ZNF253",-1.44239077273248,0.151594233290497,NA,24,2
"CYCLOSPORINA","ZNF254",-0.0331400105176634,0.961477450845777,0.999882432140394,24,2
"CYCLOSPORINA","ZNF256",-0.708105308977072,0.48483659774248,NA,24,2
"CYCLOSPORINA","ZNF26",-0.638639691884667,0.601788057569791,NA,24,2
"CYCLOSPORINA","ZNF260",-0.567491043867641,0.190653288214558,0.999882432140394,24,2
"CYCLOSPORINA","ZNF263",0.590281772234794,0.191596898955987,0.999882432140394,24,2
"CYCLOSPORINA","ZNF264",0.25216497165377,0.414783624307985,0.999882432140394,24,2
"CYCLOSPORINA","ZNF266",0.209683107546099,0.716875922146331,0.999882432140394,24,2
"CYCLOSPORINA","ZNF267",-0.162314082967192,0.549169777629335,0.999882432140394,24,2
"CYCLOSPORINA","ZNF268",-0.519446862609282,0.11150999340478,0.999882432140394,24,2
"CYCLOSPORINA","ZNF273",-1.06843256883394,0.405023480016343,NA,24,2
"CYCLOSPORINA","ZNF274",-0.388248580555594,0.45382967568816,0.999882432140394,24,2
"CYCLOSPORINA","ZNF275",0.13693089287606,0.622149820014195,0.999882432140394,24,2
"CYCLOSPORINA","ZNF276",-0.427386839553319,0.19437095966497,0.999882432140394,24,2
"CYCLOSPORINA","ZNF277",-0.0480423708059503,0.885136830443455,0.999882432140394,24,2
"CYCLOSPORINA","ZNF28",-0.290335883881899,0.457344771275897,0.999882432140394,24,2
"CYCLOSPORINA","ZNF280B",-0.426239774422018,0.582598828470552,NA,24,2
"CYCLOSPORINA","ZNF280C",0.250825868503863,0.624212299686655,0.999882432140394,24,2
"CYCLOSPORINA","ZNF281",-0.152641317231836,0.669230966489824,0.999882432140394,24,2
"CYCLOSPORINA","ZNF282",-0.163627672692663,0.470923547707011,0.999882432140394,24,2
"CYCLOSPORINA","ZNF283",0.0708573243991833,0.948131591234365,NA,24,2
"CYCLOSPORINA","ZNF284",0.359581684598952,0.60781731965589,0.999882432140394,24,2
